event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,event_subtype_id,event_subtype,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,associated_off_ball_run_event_id,associated_off_ball_run_subtype_id,associated_off_ball_run_subtype,game_state_id,game_state,team_score,opponent_team_score,phase_index,player_possession_phase_index,first_player_possession_in_team_possession,last_player_possession_in_team_possession,lead_to_different_phase,issued_from_different_phase,n_player_possessions_in_phase,team_possession_loss_in_phase,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,current_team_in_possession_next_phase_type_id,current_team_in_possession_next_phase_type,current_team_out_of_possession_next_phase_type_id,current_team_out_of_possession_next_phase_type,current_team_in_possession_previous_phase_type_id,current_team_in_possession_previous_phase_type,current_team_out_of_possession_previous_phase_type_id,current_team_out_of_possession_previous_phase_type,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,organised_defense,defensive_structure,n_defensive_lines,first_line_break,first_line_break_type_id,first_line_break_type,second_last_line_break,second_last_line_break_type_id,second_last_line_break_type,last_line_break,last_line_break_type_id,last_line_break_type,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,peak_passing_option_frame,passing_option_at_player_possession_start,n_simultaneous_runs,give_and_go,intended_run_behind,push_defensive_line,break_defensive_line,passing_option_at_start,n_simultaneous_passing_options,passing_option_at_pass_moment,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated
7_5,10,130560,246,246,00:18.6,00:18.6,0,18,0.0,1,2,right_to_left,7,passing_option,,,12271,D. Ward,19,CF,17678,D. Sinani,20,RF,309,Huddersfield,-6.86,-27.91,5,wide_right,2,middle_third,False,-6.86,-27.91,5,wide_right,2,middle_third,False,8_2,246,,,,3,drawing,0,0,2,,,,,,,,0,build_up,10,high_block,,,,,,,,,,,,,False,False,0.0,-129.21,4,sideway_right,False,False,,,,1.31,1.31,0.0,4.09,4.09,10.95,10.95,0.0,48.41,48.41,0.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4231,3,True,1,through,True,2,around,False,,,2,second_last,2,around,15.23,2,medium,10.52,1,forward,,,,,,,True,7,4,3,3,ahead,3,ahead,15.23,15.23,-21.83,-30.69,5,wide_right,1,defensive_third,False,-21.83,-30.69,5,wide_right,1,defensive_third,False,False,False,,False,True,0.0007,0.4773,0.6843,True,246,True,,,,,,,1,True,,,,True,True,,,True
7_6,11,130560,246,246,00:18.6,00:18.6,0,18,0.0,1,2,right_to_left,7,passing_option,,,13929,Pipa,7,RWB,17678,D. Sinani,20,RF,309,Huddersfield,-29.2,-32.26,5,wide_right,1,defensive_third,False,-29.2,-32.26,5,wide_right,1,defensive_third,False,8_2,246,,,,3,drawing,0,0,2,,,,,,,,0,build_up,10,high_block,,,,,,,,,,,,,False,False,0.0,56.89,3,sideway_left,False,False,5.92,1,jogging,5.9,3.53,-2.36,4.09,4.09,33.29,33.29,0.0,48.41,48.41,0.0,False,False,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4231,3,False,,,False,,,False,,,,,,,7.54,1,short,-167.97,2,backward,6.75,1,short,-158.72,2,backward,False,7,8,-1,1,behind,1,behind,7.54,7.54,-21.83,-30.69,5,wide_right,1,defensive_third,False,-21.83,-30.69,5,wide_right,1,defensive_third,False,True,True,True,False,True,0.0001,0.6136,0.7094,True,246,True,,,,,,,1,True,,,,True,True,,False,False
8_3,12,130560,253,253,00:19.3,00:19.3,0,19,0.0,1,2,right_to_left,8,player_possession,,,13929,Pipa,7,RWB,,,,,309,Huddersfield,-28.87,-31.16,5,wide_right,1,defensive_third,False,-28.87,-31.16,5,wide_right,1,defensive_third,False,,,,,,3,drawing,0,0,2,2,False,False,True,False,3,False,0,build_up,10,high_block,1,create,9,medium_block,15,defending_direct,6,direct,,,,,False,False,0.0,77.01,3,sideway_left,,,5.83,1,jogging,3.53,3.53,0.0,3.07,3.07,31.94,31.94,0.0,49.43,49.43,0.0,False,False,1,pass_reception,1,pass,True,False,False,False,False,False,False,-158.72,2,backward,6.75,1,short,2,unsuccessful,7_9,,37376,S. Thomas,18,LF,4.8,-19.33,4,half_space_right,2,middle_third,False,,,,,,,,0.561,True,0.0018,False,3,0,2,0,2,0,3,0,0,1,2,,,,,5,5,True,4231,3,True,,,True,,,False,,,2,second_last,1,through,35.69,3,long,19.36,1,forward,,,,,,,True,8,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,0,False,False,True,False,False
7_7,13,130560,253,253,00:19.3,00:19.3,0,19,0.0,1,2,right_to_left,7,passing_option,,,12271,D. Ward,19,CF,13929,Pipa,7,RWB,309,Huddersfield,-7.43,-28.37,5,wide_right,2,middle_third,False,-7.43,-28.37,5,wide_right,2,middle_third,False,8_3,253,,,,3,drawing,0,0,2,,,,,,,,0,build_up,10,high_block,,,,,,,,,,,,,False,False,0.0,-141.34,2,backward,False,False,,,,0.75,0.75,0.0,3.07,3.07,10.5,10.5,0.0,49.43,49.43,0.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4231,3,True,1,through,True,2,around,False,,,2,second_last,2,around,21.62,2,medium,7.41,1,forward,,,,,,,True,8,4,4,3,ahead,3,ahead,21.62,21.62,-28.87,-31.16,5,wide_right,1,defensive_third,False,-28.87,-31.16,5,wide_right,1,defensive_third,False,False,False,,False,True,0.0005,0.5258,0.8255,True,253,True,,,,,,,2,True,,,,False,False,,,True
7_8,14,130560,253,253,00:19.3,00:19.3,0,19,0.0,1,2,right_to_left,7,passing_option,,,17678,D. Sinani,20,RF,13929,Pipa,7,RWB,309,Huddersfield,-22.91,-29.81,5,wide_right,1,defensive_third,False,-22.91,-29.81,5,wide_right,1,defensive_third,False,8_3,253,,,,3,drawing,0,0,2,,,,,,,,0,build_up,10,high_block,,,,,,,,,,,,,False,False,0.0,135.0,3,sideway_left,False,False,6.46,1,jogging,2.97,2.97,0.0,3.07,3.07,25.98,25.98,0.0,49.43,49.43,0.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4231,3,False,,,False,,,False,,,,,,,6.11,1,short,12.76,1,forward,,,,,,,True,8,6,2,3,ahead,3,ahead,6.11,6.11,-28.87,-31.16,5,wide_right,1,defensive_third,False,-28.87,-31.16,5,wide_right,1,defensive_third,False,False,False,,False,False,0.0002,0.7241,0.9166,True,253,True,,,,,,,2,True,,,,False,False,,,False
7_9,15,130560,253,253,00:19.3,00:19.3,0,19,0.0,1,2,right_to_left,7,passing_option,,,37376,S. Thomas,18,LF,13929,Pipa,7,RWB,309,Huddersfield,4.8,-19.33,4,half_space_right,2,middle_third,False,4.8,-19.33,4,half_space_right,2,middle_third,False,8_3,253,,,,3,drawing,0,0,2,,,,,,,,0,build_up,10,high_block,,,,,,,,,,,,,False,False,0.0,-166.12,2,backward,False,False,,,,2.74,2.74,0.0,3.07,3.07,-1.73,-1.73,0.0,49.43,49.43,0.0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4231,3,True,1,through,True,1,through,False,,,2,second_last,1,through,35.69,3,long,19.36,1,forward,,,,,,,True,8,0,8,3,ahead,3,ahead,35.69,35.69,-28.87,-31.16,5,wide_right,1,defensive_third,False,-28.87,-31.16,5,wide_right,1,defensive_third,False,True,False,,False,True,0.0018,0.561,0.9246,True,253,True,,,,,,,2,True,,,,False,False,,,True
8_4,16,130560,291,322,00:23.1,00:26.2,0,23,3.1,1,2,right_to_left,8,player_possession,,,18633,T. Lees,6,RCB,,,,,309,Huddersfield,-24.17,-20.5,5,wide_right,1,defensive_third,False,-26.49,-19.19,4,half_space_right,1,defensive_third,False,,,,,,3,drawing,0,0,3,1,False,True,True,True,1,True,1,create,9,medium_block,5,chaotic,5,chaotic,0,build_up,10,high_block,,,,,False,False,6.55,150.55,2,backward,False,True,7.92,1,jogging,2.03,5.1,3.07,3.85,4.01,28.02,30.5,2.48,48.65,48.49,-0.16,True,False,3,keep_possession,1,pass,False,False,True,False,False,False,False,,,,,,,2,unsuccessful,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,3,0,0,1,2,2,1,2,3,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,-1,False,False,,True,False
7_10,17,130560,292,305,00:23.2,00:24.5,0,23,1.3,1,2,right_to_left,7,passing_option,,,12271,D. Ward,19,CF,18633,T. Lees,6,RCB,309,Huddersfield,-4.8,-21.3,5,wide_right,2,middle_third,False,-5.81,-19.42,4,half_space_right,2,middle_third,False,8_4,291,,,,3,drawing,0,0,3,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,2.12,118.25,3,sideway_left,False,True,6.32,1,jogging,3.88,4.32,0.45,3.89,4.16,8.69,9.97,1.28,48.61,48.34,-0.27,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,17.25,2,medium,-1.89,1,forward,,,,,,,True,9,3,6,3,ahead,3,ahead,19.09,16.55,-23.87,-20.35,5,wide_right,1,defensive_third,False,-22.36,-19.08,4,half_space_right,1,defensive_third,False,False,False,,False,True,0.0014,0.5795,0.6335,True,299,True,,,,,,,1,False,,,,False,False,,,False
7_11,18,130560,295,303,00:23.5,00:24.3,0,23,0.8,1,2,right_to_left,7,passing_option,,,17678,D. Sinani,20,RF,18633,T. Lees,6,RCB,309,Huddersfield,-15.45,-19.98,4,half_space_right,2,middle_third,False,-16.3,-20.21,5,wide_right,2,middle_third,False,8_4,291,,,,3,drawing,0,0,3,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,0.91,-164.86,2,backward,False,False,4.05,1,jogging,2.97,2.46,-0.51,3.99,4.14,19.44,20.44,1.0,48.51,48.36,-0.15,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,6.94,1,short,-1.98,1,forward,,,,,,,True,9,6,3,3,ahead,3,ahead,7.58,6.02,-23.03,-19.96,4,half_space_right,1,defensive_third,False,-22.23,-19.18,4,half_space_right,1,defensive_third,False,False,False,,False,False,0.0005,0.7134,0.7032,True,297,True,,,,,,,1,False,,,,False,False,,,False
7_12,19,130560,320,322,00:26.0,00:26.2,0,26,0.2,1,2,right_to_left,7,passing_option,,,12271,D. Ward,19,CF,18633,T. Lees,6,RCB,309,Huddersfield,-7.33,-19.03,4,half_space_right,2,middle_third,False,-7.42,-19.14,4,half_space_right,2,middle_third,False,8_4,291,,,,3,drawing,0,0,3,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,0.29,-143.13,2,backward,False,False,2.6,1,jogging,4.93,4.98,0.05,4.1,4.01,11.43,11.43,0.0,48.4,48.49,0.09,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,17.25,2,medium,-1.89,1,forward,,,,,,,True,9,3,6,3,ahead,3,ahead,18.72,19.07,-26.05,-19.25,4,half_space_right,1,defensive_third,False,-26.49,-19.19,4,half_space_right,1,defensive_third,False,False,False,,False,True,0.0014,0.5795,0.6335,True,299,False,,,,,,,0,True,,,,False,False,,,False
8_5,20,130560,356,356,00:29.6,00:29.6,0,29,0.0,1,1,left_to_right,8,player_possession,,,18570,R. Yates,11,RDM,,,,,747,Nottingham,13.3,10.69,2,half_space_left,2,middle_third,False,13.3,10.69,2,half_space_left,2,middle_third,False,,,,,,3,drawing,0,0,4,1,True,True,True,True,1,True,5,chaotic,5,chaotic,5,chaotic,5,chaotic,9,medium_block,1,create,,,,,False,False,0.0,104.57,3,sideway_left,,,7.37,1,jogging,4.01,4.01,0.0,29.0,29.0,15.7,15.7,0.0,23.5,23.5,0.0,True,True,2,pass_interception,1,pass,True,False,False,False,False,False,False,,,,,,,2,unsuccessful,,,36079,P. Zinckernagel,15,AM,21.5,14.26,2,half_space_left,3,attacking_third,False,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,0,True,True,False,True,False
8_6,21,130560,385,427,00:32.5,00:36.7,0,32,4.2,1,2,right_to_left,8,player_possession,,,37376,S. Thomas,18,LF,,,,,309,Huddersfield,-9.67,2.62,3,center,2,middle_third,False,15.13,7.98,3,center,2,middle_third,False,,,,,,3,drawing,0,0,5,2,True,True,True,True,1,False,5,chaotic,5,chaotic,7,set_play,13,defending_set_play,5,chaotic,5,chaotic,,,3,free_kick_for,False,False,25.87,12.2,1,forward,False,False,21.95,3,hsr,6.96,2.27,-4.69,4.29,23.78,13.96,8.65,-5.31,48.21,28.72,-19.49,True,True,4,recovery,4,foul_suffered,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0,0,1,1,0,1,0,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,True,True,,,False
7_13,22,130560,385,386,00:32.5,00:32.6,0,32,0.1,1,2,right_to_left,7,passing_option,,,26649,H. Toffolo,3,LWB,37376,S. Thomas,18,LF,309,Huddersfield,-20.65,5.93,3,center,1,defensive_third,False,-20.31,6.19,3,center,1,defensive_third,False,8_6,385,1_2,9,support,3,drawing,0,0,5,,,,,,,,5,chaotic,5,chaotic,,,,,,,,,,,,,False,False,1.62,39.45,1,forward,False,False,14.75,1,jogging,11.66,11.34,-0.32,4.29,4.41,24.94,24.72,-0.22,48.21,48.09,-0.12,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,11.47,1,short,163.22,2,backward,,,,,,,False,3,7,-4,1,behind,1,behind,11.47,11.37,-9.67,2.62,3,center,2,middle_third,False,-9.47,2.75,3,center,2,middle_third,False,False,False,,False,False,0.001,0.7454,0.6154,True,385,True,,,,,,,1,False,,,,True,True,,,False
7_14,23,130560,385,427,00:32.5,00:36.7,0,32,4.2,1,2,right_to_left,7,passing_option,,,12271,D. Ward,19,CF,37376,S. Thomas,18,LF,309,Huddersfield,-4.38,-7.43,3,center,2,middle_third,False,22.65,2.45,3,center,3,attacking_third,False,8_6,385,1_3,1,behind,3,drawing,0,0,5,,,,,,,,5,chaotic,5,chaotic,,,,,,,,,,,,,False,False,29.5,20.08,1,forward,False,False,25.22,4,sprinting,6.24,1.33,-4.91,4.29,23.78,8.67,1.13,-7.54,48.21,28.72,-19.49,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,9.33,1,short,-36.33,1,forward,,,,,,,True,3,1,2,3,ahead,3,ahead,11.36,9.33,-9.67,2.62,3,center,2,middle_third,False,15.13,7.98,3,center,2,middle_third,False,False,False,,True,True,0.0256,0.5619,0.9405,True,427,True,,,,,,,1,False,,,,True,True,,,False
1_2,24,130560,385,437,00:32.5,00:37.7,0,32,5.2,1,2,right_to_left,1,off_ball_run,9,support,26649,H. Toffolo,3,LWB,37376,S. Thomas,18,LF,309,Huddersfield,-20.65,5.93,3,center,1,defensive_third,False,16.27,5.43,3,center,2,middle_third,False,8_6,385,,,,3,drawing,0,0,5,,,,,,,,5,chaotic,5,chaotic,,,,,,,,,,,,,False,False,38.5,-0.78,1,forward,False,False,26.57,4,sprinting,11.66,3.39,-8.27,4.29,28.73,24.94,12.46,-12.48,48.21,23.77,-24.44,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,behind,2,same_line,11.47,3.01,-9.67,2.62,3,center,2,middle_third,False,18.34,7.62,3,center,3,attacking_third,False,False,False,,False,False,0.001,0.7454,0.6154,True,,True,1,False,,,,True,,,6,7,1,True,True,,,
1_3,25,130560,387,437,00:32.7,00:37.7,0,32,5.0,1,2,right_to_left,1,off_ball_run,1,behind,12271,D. Ward,19,CF,37376,S. Thomas,18,LF,309,Huddersfield,-3.62,-7.11,3,center,2,middle_third,False,28.85,7.64,3,center,3,attacking_third,False,8_6,385,,,,3,drawing,0,0,5,,,,,,,,5,chaotic,5,chaotic,,,,,,,,,,,,,False,False,36.76,24.43,1,forward,False,False,26.32,4,sprinting,6.49,3.11,-3.38,4.55,28.73,8.17,-0.12,-8.29,47.95,23.77,-24.18,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,ahead,3,ahead,11.45,10.51,-9.23,2.87,3,center,2,middle_third,False,18.34,7.62,3,center,3,attacking_third,False,False,False,,True,True,0.0256,0.5619,0.9405,True,,True,1,False,True,True,False,True,,,0,3,3,True,True,,,
8_7,26,130560,991,1008,01:33.1,01:34.8,1,33,1.7,1,1,left_to_right,8,player_possession,,,9610,S. McKenna,4,LCB,,,,,747,Nottingham,-40.91,13.19,2,half_space_left,1,defensive_third,False,-38.66,16.67,2,half_space_left,1,defensive_third,False,,,,,,3,drawing,0,0,7,1,True,False,False,True,8,False,0,build_up,10,high_block,6,direct,15,defending_direct,13,defending_set_play,7,set_play,7,goal_kick_for,,,False,False,3.8,57.12,3,sideway_left,False,False,,,,11.93,5.84,-6.09,-0.6,0.2,40.31,38.86,-1.45,53.1,52.3,-0.8,False,False,9,goal_kick_reception,1,pass,False,False,True,False,False,False,False,,,,,,,1,successful,7_16,False,4581,J. Colback,3,LWB,-31.86,28.45,1,wide_left,1,defensive_third,False,-31.12,28.57,1,wide_left,1,defensive_third,False,0.9927,False,0.0001,False,2,0,0,0,0,0,2,0,0,2,0,2,1,2,2,9,9,True,424,3,False,,,False,,,False,,,,,,,13.6,1,short,60.0,3,sideway_left,12.05,1,short,56.16,3,sideway_left,True,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,True,True,,True,False
7_15,27,130560,991,992,01:33.1,01:33.2,1,33,0.1,1,1,left_to_right,7,passing_option,,,18937,D. Spence,7,RWB,9610,S. McKenna,4,LCB,747,Nottingham,-23.01,-30.18,5,wide_right,1,defensive_third,False,-22.94,-30.26,5,wide_right,1,defensive_third,False,8_7,991,,,,3,drawing,0,0,7,,,,,,,,0,build_up,10,high_block,,,,,,,,,,,,,False,False,0.38,-47.49,4,sideway_right,False,False,,,,17.88,18.14,0.26,-0.6,-0.61,22.41,22.33,-0.08,53.1,53.11,0.01,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,424,3,False,,,False,,,False,,,,,,,46.92,3,long,-67.57,4,sideway_right,,,,,,,True,10,6,4,3,ahead,3,ahead,46.92,47.06,-40.91,13.19,2,half_space_left,1,defensive_third,False,-40.85,13.26,2,half_space_left,1,defensive_third,False,False,False,,False,False,0.0,0.769,0.6413,True,991,True,,,,,,,1,False,,,,True,True,,,True
7_16,28,130560,991,1008,01:33.1,01:34.8,1,33,1.7,1,1,left_to_right,7,passing_option,,,4581,J. Colback,3,LWB,9610,S. McKenna,4,LCB,747,Nottingham,-33.18,24.03,1,wide_left,1,defensive_third,False,-31.86,28.45,1,wide_left,1,defensive_third,False,8_7,991,,,,3,drawing,0,0,7,,,,,,,,0,build_up,10,high_block,,,,,,,,,,,,,False,False,4.45,73.37,3,sideway_left,False,False,9.31,1,jogging,17.24,10.17,-7.06,-0.6,0.2,32.58,32.06,-0.52,53.1,52.3,-0.8,False,False,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,424,3,False,,,False,,,False,,,,,,,13.6,1,short,60.0,3,sideway_left,12.05,1,short,56.16,3,sideway_left,True,10,10,0,3,ahead,3,ahead,13.31,13.6,-40.91,13.19,2,half_space_left,1,defensive_third,False,-38.66,16.67,2,half_space_left,1,defensive_third,False,True,True,True,False,False,0.0001,0.9927,0.9856,True,1008,True,,,,,,,1,True,,,,True,True,,True,False
8_8,29,130560,1019,1028,01:35.9,01:36.8,1,35,0.9,1,1,left_to_right,8,player_possession,,,4581,J. Colback,3,LWB,,,,,747,Nottingham,-31.12,28.57,1,wide_left,1,defensive_third,False,-30.77,28.33,1,wide_left,1,defensive_third,False,,,,,,3,drawing,0,0,7,2,False,False,False,False,8,False,0,build_up,10,high_block,6,direct,15,defending_direct,13,defending_set_play,7,set_play,,,,,False,False,0.37,-34.44,1,forward,,,1.72,1,jogging,10.17,6.71,-3.47,1.14,2.04,32.26,32.81,0.55,51.36,50.46,-0.9,False,False,1,pass_reception,1,pass,False,True,False,False,False,False,False,56.16,3,sideway_left,12.05,1,short,1,successful,7_17,False,9610,S. McKenna,4,LCB,-40.57,19.52,2,half_space_left,1,defensive_third,False,-41.89,20.15,2,half_space_left,1,defensive_third,False,0.9978,False,0.0,False,2,0,0,0,0,0,1,0,0,2,0,2,2,1,1,6,6,True,424,3,False,,,False,,,False,,,,,,,13.18,1,short,-138.05,2,backward,14.45,1,short,-140.93,2,backward,False,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,True,True,True,True,False
7_17,30,130560,1019,1028,01:35.9,01:36.8,1,35,0.9,1,1,left_to_right,7,passing_option,,,9610,S. McKenna,4,LCB,4581,J. Colback,3,LWB,747,Nottingham,-38.57,18.44,2,half_space_left,1,defensive_third,False,-40.57,19.52,2,half_space_left,1,defensive_third,False,8_8,1019,,,,3,drawing,0,0,7,,,,,,,,0,build_up,10,high_block,,,,,,,,,,,,,False,False,2.02,151.63,2,backward,False,False,8.95,1,jogging,8.28,14.95,6.67,1.14,2.04,39.71,42.61,2.9,51.36,50.46,-0.9,False,False,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,424,3,False,,,False,,,False,,,,,,,13.18,1,short,-138.05,2,backward,14.45,1,short,-140.93,2,backward,False,10,10,0,1,behind,1,behind,12.57,13.18,-31.12,28.57,1,wide_left,1,defensive_third,False,-30.77,28.33,1,wide_left,1,defensive_third,False,True,True,True,False,False,0.0,0.9978,0.9574,True,1028,True,,,,,,,1,True,,,,True,True,,True,False
7_18,31,130560,1019,1028,01:35.9,01:36.8,1,35,0.9,1,1,left_to_right,7,passing_option,,,20237,J. Garner,9,LDM,4581,J. Colback,3,LWB,747,Nottingham,-26.68,8.94,3,center,1,defensive_third,False,-27.7,11.6,2,half_space_left,1,defensive_third,False,8_8,1019,,,,3,drawing,0,0,7,,,,,,,,0,build_up,10,high_block,,,,,,,,,,,,,False,False,2.53,110.98,3,sideway_left,True,False,11.34,1,jogging,5.27,4.7,-0.57,1.14,2.04,27.82,29.74,1.92,51.36,50.46,-0.9,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,424,3,False,,,False,,,False,,,,,,,17.01,2,medium,-79.6,4,sideway_right,,,,,,,True,10,9,1,3,ahead,3,ahead,20.13,17.01,-31.12,28.57,1,wide_left,1,defensive_third,False,-30.77,28.33,1,wide_left,1,defensive_third,False,False,False,,False,False,0.0002,0.9714,0.9316,True,1028,True,,,,,,,1,True,,,,True,True,,,False
